run,K,sw,lambda,zone_id,t_start,t_end,length,candidate_k,k1_count,k2_count,k3_count,k4_count,selected_k_mean,selected_J_mean,selected_J_std,selected_k_per_block
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,3,219,218,2,1;2,0,28,0,0,2.0,0.53153833,0.02886776,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,4,217,215,3,1;2;3,0,0,28,0,3.0,0.37703227,0.04008746,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,5,214,211,4,1;2;3;4,0,0,0,28,4.0,0.2994107,0.04526027,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,6,210,206,5,1;2;3;4,0,0,23,5,3.2,0.44038707,0.03713962,3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;3;4;3;3;3;4;4;3;3
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,7,205,203,3,1;2;3,0,0,28,0,3.0,0.37948641,0.04241479,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,8,202,199,4,1;2;3;4,0,0,0,28,4.0,0.30277967,0.04852665,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,9,198,196,3,1;2;3,0,0,28,0,3.0,0.38120601,0.04419306,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,10,195,192,4,1;2;3;4,0,0,0,28,4.0,0.30492171,0.0502951,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,11,191,190,2,1;2,0,28,0,0,2.0,0.53690791,0.03344561,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,12,189,179,11,1;2;3;4,0,0,0,28,4.0,0.32741411,0.04890024,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,13,178,171,8,1;2;3;4,0,0,0,28,4.0,0.30852752,0.0514253,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,14,170,168,3,1;2;3,0,0,28,0,3.0,0.38658953,0.04651382,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,15,167,154,14,1;2;3;4,0,0,0,28,4.0,0.3438068,0.04972577,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,16,153,147,7,1;2;3;4,0,0,0,28,4.0,0.34562794,0.05014013,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,17,146,144,3,1;2;3,0,0,28,0,3.0,0.39031881,0.0472155,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,18,143,135,9,1;2;3;4,0,0,10,18,3.6,0.39076624,0.04722078,3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;4;3;4;3;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,19,134,127,8,1;2;3;4,0,0,0,28,4.0,0.31604938,0.05350331,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,20,126,122,5,1;2;3;4,0,0,5,23,3.8,0.45360104,0.04379289,3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,21,121,17,105,1;2;3;4,0,0,0,28,4.0,0.32221658,0.05492549,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,22,16,3,14,1;2;3;4,0,0,0,28,4.0,0.34841808,0.05671677,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw5_lam1.0_kmax4,35,5,1.0,23,2,0,3,1;2;3,0,0,28,0,3.0,0.41309412,0.08714244,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,1,247,246,2,1;2,0,28,0,0,2.0,0.52873996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,2,245,226,20,1;2;3;4,0,0,0,28,4.0,0.29440612,0.03939518,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,3,225,221,5,1;2;3;4,0,0,8,20,3.7,0.43631441,0.03322266,3;3;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;4;4;3;4;3;4;3;4;4;4
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,4,220,219,2,1;2,0,28,0,0,2.0,0.53094704,0.02784911,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,5,218,216,3,1;2;3,0,0,28,0,3.0,0.37590037,0.03937791,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,6,215,214,2,1;2,0,28,0,0,2.0,0.5329159,0.02989016,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,7,213,212,2,1;2,0,28,0,0,2.0,0.53286854,0.03027356,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,8,211,209,3,1;2;3,0,0,28,0,3.0,0.37787302,0.04068406,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,9,208,204,5,1;2;3;4,0,0,14,14,3.5,0.44114024,0.03789395,3;4;4;3;4;4;4;4;3;4;3;4;3;3;3;4;3;3;3;4;3;4;3;3;3;4;4;4
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,10,203,201,3,1;2;3,0,0,28,0,3.0,0.37959376,0.04278678,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,11,200,198,3,1;2;3,0,0,28,0,3.0,0.38057896,0.04329765,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,12,197,196,2,1;2,0,28,0,0,2.0,0.53626926,0.03370649,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,13,195,194,2,1;2,0,28,0,0,2.0,0.53623153,0.03307237,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,14,193,177,17,1;2;3;4,0,0,0,28,4.0,0.34704254,0.04752362,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,15,176,152,25,1;2;3;4,0,0,0,28,4.0,0.33784056,0.04979866,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,16,151,146,6,1;2;3;4,0,0,10,18,3.6,0.38883613,0.04634189,3;3;4;4;4;4;3;3;4;3;4;4;4;4;3;4;3;4;4;4;4;3;4;3;4;4;4;3
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,17,145,129,17,1;2;3;4,0,0,0,28,4.0,0.35541735,0.05008365,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,18,128,5,124,1;2;3;4,0,0,0,28,4.0,0.31577117,0.0556937,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,19,4,3,2,1;2,0,28,0,0,2.0,0.54412599,0.03985158,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw9_lam1.0_kmax4,35,9,1.0,20,2,0,3,1;2;3,0,0,28,0,3.0,0.41309412,0.08714244,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
