run,K,sw,lambda,zone_id,t_start,t_end,length,candidate_k,k1_count,k2_count,k3_count,k4_count,selected_k_mean,selected_J_mean,selected_J_std,selected_k_per_block
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,11,178,168,11,1;2;3;4,0,0,0,28,4.0,0.1252717,0.05007957,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,12,167,154,14,1;2;3;4,0,0,0,28,4.0,0.12952108,0.04972577,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,13,153,147,7,1;2;3;4,0,1,0,27,3.9,0.13128988,0.05001661,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,14,146,144,3,1;2;3,1,1,26,0,2.9,0.14029136,0.04715169,3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,15,143,135,9,1;2;3;4,1,0,9,18,3.6,0.1406277,0.04689327,3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;4;3;4;1;4
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,16,134,127,8,1;2;3;4,1,0,0,27,3.9,0.12834722,0.05303124,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,17,126,122,5,1;2;3;4,1,0,5,22,3.7,0.15330661,0.04311076,3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;1;4
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,18,121,17,105,1;2;3;4,1,0,0,27,3.9,0.12833453,0.05233599,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,19,16,3,14,1;2;3;4,1,0,0,27,3.9,0.13215579,0.05143393,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K30_sw5_lam0.25_kmax4,30,5,0.25,20,2,0,3,1;2;3,1,4,23,0,2.8,0.14925088,0.05401023,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;1;2
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,0,249,248,2,1;2,0,28,0,0,2.0,0.27889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,1,247,224,24,1;2;3;4,0,0,0,28,4.0,0.16944,0.03947475,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,2,223,218,6,1;2;3;4,0,0,19,9,3.3,0.20802517,0.03736723,3;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;4;3;3;4;3;4;4;3;3;3;3
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,3,217,215,3,1;2;3,0,0,28,0,3.0,0.21036561,0.04008746,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,4,214,211,4,1;2;3;4,0,0,0,28,4.0,0.1744107,0.04526027,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,5,210,206,5,1;2;3;4,0,0,23,5,3.2,0.24038707,0.03713962,3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;3;4;3;3;3;4;4;3;3
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,6,205,203,3,1;2;3,0,0,28,0,3.0,0.21281975,0.04241479,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,7,202,199,4,1;2;3;4,0,0,0,28,4.0,0.17777967,0.04852665,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,8,198,196,3,1;2;3,0,0,28,0,3.0,0.21453934,0.04419306,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,9,195,192,4,1;2;3;4,0,0,0,28,4.0,0.17992171,0.0502951,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,10,191,179,13,1;2;3;4,0,0,0,28,4.0,0.20557366,0.04646509,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,11,178,168,11,1;2;3;4,0,0,0,28,4.0,0.19345352,0.05007957,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,12,167,154,14,1;2;3;4,0,0,0,28,4.0,0.20094966,0.04972577,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,13,153,147,7,1;2;3;4,0,0,0,28,4.0,0.20277079,0.05014013,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,14,146,144,3,1;2;3,0,0,28,0,3.0,0.22365215,0.0472155,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,15,143,135,9,1;2;3;4,0,0,10,18,3.6,0.22409958,0.04722078,3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;4;3;4;3;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,16,134,127,8,1;2;3;4,0,0,0,28,4.0,0.19104938,0.05350331,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,17,126,122,5,1;2;3;4,0,0,5,23,3.8,0.25360104,0.04379289,3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,18,121,17,105,1;2;3;4,0,0,0,28,4.0,0.19364516,0.05492549,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,19,16,3,14,1;2;3;4,0,0,0,28,4.0,0.20556094,0.05671677,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam0.5_kmax4,30,5,0.5,20,2,0,3,1;2;3,0,1,27,0,3.0,0.24182499,0.07180228,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,1,247,224,24,1;2;3;4,0,0,0,28,4.0,0.29444,0.03947475,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,2,223,218,6,1;2;3;4,0,0,19,9,3.3,0.37469184,0.03736723,3;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;4;3;3;4;3;4;4;3;3;3;3
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,3,217,215,3,1;2;3,0,0,28,0,3.0,0.37703227,0.04008746,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,4,214,211,4,1;2;3;4,0,0,0,28,4.0,0.2994107,0.04526027,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,5,210,206,5,1;2;3;4,0,0,23,5,3.2,0.44038707,0.03713962,3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;3;4;3;3;3;4;4;3;3
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,6,205,203,3,1;2;3,0,0,28,0,3.0,0.37948641,0.04241479,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,7,202,199,4,1;2;3;4,0,0,0,28,4.0,0.30277967,0.04852665,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,8,198,196,3,1;2;3,0,0,28,0,3.0,0.38120601,0.04419306,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,9,195,192,4,1;2;3;4,0,0,0,28,4.0,0.30492171,0.0502951,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,10,191,179,13,1;2;3;4,0,0,0,28,4.0,0.35941981,0.04646509,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,11,178,168,11,1;2;3;4,0,0,0,28,4.0,0.32981716,0.05007957,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,12,167,154,14,1;2;3;4,0,0,0,28,4.0,0.3438068,0.04972577,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,13,153,147,7,1;2;3;4,0,0,0,28,4.0,0.34562794,0.05014013,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,14,146,144,3,1;2;3,0,0,28,0,3.0,0.39031881,0.0472155,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,15,143,135,9,1;2;3;4,0,0,10,18,3.6,0.39076624,0.04722078,3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;3;4;4;3;4;3;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,16,134,127,8,1;2;3;4,0,0,0,28,4.0,0.31604938,0.05350331,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,17,126,122,5,1;2;3;4,0,0,5,23,3.8,0.45360104,0.04379289,3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,18,121,17,105,1;2;3;4,0,0,0,28,4.0,0.32221658,0.05492549,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,19,16,3,14,1;2;3;4,0,0,0,28,4.0,0.34841808,0.05671677,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw5_lam1.0_kmax4,30,5,1.0,20,2,0,3,1;2;3,0,0,28,0,3.0,0.41309412,0.08714244,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,0,249,248,2,1;2,0,28,0,0,2.0,0.15389524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,1,247,246,2,1;2,0,28,0,0,2.0,0.15373996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,2,245,226,20,1;2;3;4,0,0,0,28,4.0,0.10690612,0.03939518,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,3,225,221,5,1;2;3;4,0,0,8,20,3.7,0.13631441,0.03322266,3;3;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;4;4;3;4;3;4;3;4;4;4
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,4,220,219,2,1;2,0,28,0,0,2.0,0.15594704,0.02784911,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,5,218,216,3,1;2;3,0,0,28,0,3.0,0.12590037,0.03937791,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,6,215,214,2,1;2,0,28,0,0,2.0,0.1579159,0.02989016,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,7,213,212,2,1;2,0,28,0,0,2.0,0.15786854,0.03027356,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,8,211,209,3,1;2;3,0,0,28,0,3.0,0.12787302,0.04068406,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,9,208,204,5,1;2;3;4,0,0,14,14,3.5,0.14114024,0.03789395,3;4;4;3;4;4;4;4;3;4;3;4;3;3;3;4;3;3;3;4;3;4;3;3;3;4;4;4
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,10,203,201,3,1;2;3,0,0,28,0,3.0,0.12959376,0.04278678,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,11,200,198,3,1;2;3,0,0,28,0,3.0,0.13057896,0.04329765,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,12,197,196,2,1;2,0,28,0,0,2.0,0.16126926,0.03370649,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,13,195,194,2,1;2,0,28,0,0,2.0,0.16123153,0.03307237,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,14,193,177,17,1;2;3;4,0,0,0,28,4.0,0.1264543,0.04752362,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,15,176,129,48,1;2;3;4,0,0,0,28,4.0,0.12487984,0.05241203,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,16,128,5,124,1;2;3;4,1,0,0,27,3.9,0.12716575,0.05288886,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,17,4,3,2,1;2,1,27,0,0,2.0,0.16771419,0.0360831,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
sweep_K30_sw9_lam0.25_kmax4,30,9,0.25,18,2,0,3,1;2;3,1,4,23,0,2.8,0.14925088,0.05401023,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;1;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,0,249,248,2,1;2,0,28,0,0,2.0,0.27889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,1,247,246,2,1;2,0,28,0,0,2.0,0.27873996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,2,245,226,20,1;2;3;4,0,0,0,28,4.0,0.16940612,0.03939518,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,3,225,221,5,1;2;3;4,0,0,8,20,3.7,0.23631441,0.03322266,3;3;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;4;4;3;4;3;4;3;4;4;4
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,4,220,219,2,1;2,0,28,0,0,2.0,0.28094704,0.02784911,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,5,218,216,3,1;2;3,0,0,28,0,3.0,0.2092337,0.03937791,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,6,215,214,2,1;2,0,28,0,0,2.0,0.2829159,0.02989016,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,7,213,212,2,1;2,0,28,0,0,2.0,0.28286854,0.03027356,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,8,211,209,3,1;2;3,0,0,28,0,3.0,0.21120635,0.04068406,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,9,208,204,5,1;2;3;4,0,0,14,14,3.5,0.24114024,0.03789395,3;4;4;3;4;4;4;4;3;4;3;4;3;3;3;4;3;3;3;4;3;4;3;3;3;4;4;4
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,10,203,201,3,1;2;3,0,0,28,0,3.0,0.2129271,0.04278678,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,11,200,198,3,1;2;3,0,0,28,0,3.0,0.21391229,0.04329765,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,12,197,196,2,1;2,0,28,0,0,2.0,0.28626926,0.03370649,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,13,195,194,2,1;2,0,28,0,0,2.0,0.28623153,0.03307237,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,14,193,177,17,1;2;3;4,0,0,0,28,4.0,0.19998372,0.04752362,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,15,176,129,48,1;2;3;4,0,0,0,28,4.0,0.18737984,0.05241203,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,16,128,5,124,1;2;3;4,0,0,0,28,4.0,0.19077117,0.0556937,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,17,4,3,2,1;2,0,28,0,0,2.0,0.29412599,0.03985158,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam0.5_kmax4,30,9,0.5,18,2,0,3,1;2;3,0,1,27,0,3.0,0.24182499,0.07180228,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,0,249,248,2,1;2,0,28,0,0,2.0,0.52889524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,1,247,246,2,1;2,0,28,0,0,2.0,0.52873996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,2,245,226,20,1;2;3;4,0,0,0,28,4.0,0.29440612,0.03939518,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,3,225,221,5,1;2;3;4,0,0,8,20,3.7,0.43631441,0.03322266,3;3;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;4;4;3;4;3;4;3;4;4;4
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,4,220,219,2,1;2,0,28,0,0,2.0,0.53094704,0.02784911,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,5,218,216,3,1;2;3,0,0,28,0,3.0,0.37590037,0.03937791,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,6,215,214,2,1;2,0,28,0,0,2.0,0.5329159,0.02989016,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,7,213,212,2,1;2,0,28,0,0,2.0,0.53286854,0.03027356,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,8,211,209,3,1;2;3,0,0,28,0,3.0,0.37787302,0.04068406,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,9,208,204,5,1;2;3;4,0,0,14,14,3.5,0.44114024,0.03789395,3;4;4;3;4;4;4;4;3;4;3;4;3;3;3;4;3;3;3;4;3;4;3;3;3;4;4;4
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,10,203,201,3,1;2;3,0,0,28,0,3.0,0.37959376,0.04278678,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,11,200,198,3,1;2;3,0,0,28,0,3.0,0.38057896,0.04329765,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,12,197,196,2,1;2,0,28,0,0,2.0,0.53626926,0.03370649,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,13,195,194,2,1;2,0,28,0,0,2.0,0.53623153,0.03307237,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,14,193,177,17,1;2;3;4,0,0,0,28,4.0,0.34704254,0.04752362,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,15,176,129,48,1;2;3;4,0,0,0,28,4.0,0.31237984,0.05241203,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,16,128,5,124,1;2;3;4,0,0,0,28,4.0,0.31577117,0.0556937,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,17,4,3,2,1;2,0,28,0,0,2.0,0.54412599,0.03985158,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K30_sw9_lam1.0_kmax4,30,9,1.0,18,2,0,3,1;2;3,0,0,28,0,3.0,0.41309412,0.08714244,3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,0,249,248,2,1;2,0,28,0,0,2.0,0.15389524,0.02583041,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
sweep_K35_sw2_lam0.25_kmax4,35,2,0.25,1,247,246,2,1;2,0,28,0,0,2.0,0.15373996,0.02502841,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
